id,name,ingredients,calories,allergens
2967,Food Noodles-Pasta,"salt, oil",708,none
2968,Food Noodles-Pasta,"salt, oil",256,none
2969,Food Noodles-Pasta,"salt, oil",209,none
2970,Food Noodles-Pasta,"salt, oil",254,none
2971,Food Noodles-Pasta,"salt, oil",527,none
2972,Food Noodles-Pasta,"salt, oil",773,none
2973,Food Noodles-Pasta,"salt, oil",299,none
2974,Food Noodles-Pasta,"salt, oil",611,none
2975,Food Noodles-Pasta,"salt, oil",290,none
2976,Food Noodles-Pasta,"salt, oil",731,none
2977,Food Noodles-Pasta,"salt, oil",384,none
2978,Food Noodles-Pasta,"salt, oil",555,none
2979,Food Noodles-Pasta,"salt, oil",755,none
2980,Food Noodles-Pasta,"salt, oil",593,none
2981,Food Noodles-Pasta,"salt, oil",442,none
2982,Food Noodles-Pasta,"salt, oil",726,none
2983,Food Noodles-Pasta,"salt, oil",523,none
2984,Food Noodles-Pasta,"salt, oil",710,none
2985,Food Noodles-Pasta,"salt, oil",450,none
2986,Food Noodles-Pasta,"salt, oil",800,none
2987,Food Noodles-Pasta,"salt, oil",456,none
2988,Food Noodles-Pasta,"salt, oil",607,none
2989,Food Noodles-Pasta,"salt, oil",220,none
2990,Food Noodles-Pasta,"salt, oil",786,none
2991,Food Noodles-Pasta,"salt, oil",782,none
2992,Food Noodles-Pasta,"salt, oil",449,none
2993,Food Noodles-Pasta,"salt, oil",458,none
2994,Food Noodles-Pasta,"salt, oil",339,none
2995,Food Noodles-Pasta,"salt, oil",799,none
2996,Food Noodles-Pasta,"salt, oil",523,none
2997,Food Noodles-Pasta,"salt, oil",256,none
2998,Food Noodles-Pasta,"salt, oil",702,none
2999,Food Noodles-Pasta,"salt, oil",608,none
3000,Food Noodles-Pasta,"salt, oil",358,none
3001,Food Noodles-Pasta,"salt, oil",701,none
3002,Food Noodles-Pasta,"salt, oil",721,none
3003,Food Noodles-Pasta,"salt, oil",345,none
3004,Food Noodles-Pasta,"salt, oil",243,none
3005,Food Noodles-Pasta,"salt, oil",683,none
3006,Food Noodles-Pasta,"salt, oil",236,none
3007,Food Rice,"salt, oil",656,none
3008,Food Rice,"salt, oil",665,none
3009,Food Rice,"salt, oil",685,none
3010,Food Rice,"salt, oil",529,none
3011,Food Rice,"salt, oil",735,none
3012,Food Rice,"salt, oil",743,none
3013,Food Rice,"salt, oil",714,none
3014,Food Rice,"salt, oil",264,none
3015,Food Rice,"salt, oil",431,none
3016,Food Rice,"salt, oil",728,none
3017,Food Rice,"salt, oil",643,none
3018,Food Rice,"salt, oil",572,none
3019,Food Rice,"salt, oil",727,none
3020,Food Rice,"salt, oil",213,none
3021,Food Rice,"salt, oil",412,none
3022,Food Rice,"salt, oil",546,none
3023,Food Rice,"salt, oil",575,none
3024,Food Rice,"salt, oil",222,none
3025,Food Rice,"salt, oil",443,none
3026,Food Rice,"salt, oil",472,none
3027,Food Rice,"salt, oil",542,none
3028,Food Rice,"salt, oil",635,none
3029,Food Rice,"salt, oil",402,none
3030,Food Rice,"salt, oil",650,none
3031,Food Rice,"salt, oil",482,none
3032,Food Rice,"salt, oil",682,none
3033,Food Rice,"salt, oil",588,none
3034,Food Rice,"salt, oil",494,none
3035,Food Rice,"salt, oil",777,none
3036,Food Rice,"salt, oil",518,none
3037,Food Rice,"salt, oil",618,none
3038,Food Rice,"salt, oil",526,none
3039,Food Rice,"salt, oil",800,none
3040,Food Rice,"salt, oil",227,none
3041,Food Rice,"salt, oil",381,none
3042,Food Rice,"salt, oil",740,none
3043,Food Rice,"salt, oil",213,none
3044,Food Rice,"salt, oil",435,none
3045,Food Rice,"salt, oil",483,none
3046,Food Rice,"salt, oil",226,none
3047,Food Rice,"salt, oil",380,none
3048,Food Rice,"salt, oil",481,none
3049,Food Rice,"salt, oil",561,none
3050,Food Rice,"salt, oil",210,none
3051,Food Rice,"salt, oil",764,none
3052,Food Rice,"salt, oil",440,none
3053,Food Rice,"salt, oil",419,none
3054,Food Rice,"salt, oil",646,none
3055,Food Rice,"salt, oil",270,none
3056,Food Rice,"salt, oil",261,none
3057,Food Rice,"salt, oil",540,none
3058,Food Rice,"salt, oil",253,none
3059,Food Rice,"salt, oil",430,none
3060,Food Rice,"salt, oil",513,none
3061,Food Rice,"salt, oil",504,none
3062,Food Rice,"salt, oil",717,none
3063,Food Rice,"salt, oil",497,none
3064,Food Rice,"salt, oil",450,none
3065,Food Rice,"salt, oil",305,none
3066,Food Rice,"salt, oil",316,none
3067,Food Rice,"salt, oil",696,none
3068,Food Rice,"salt, oil",215,none
3069,Food Rice,"salt, oil",387,none
3070,Food Rice,"salt, oil",729,none
3071,Food Rice,"salt, oil",439,none
3072,Food Rice,"salt, oil",432,none
3073,Food Rice,"salt, oil",658,none
3074,Food Rice,"salt, oil",671,none
3075,Food Rice,"salt, oil",490,none
3076,Food Rice,"salt, oil",337,none
3077,Food Rice,"salt, oil",209,none
3078,Food Rice,"salt, oil",601,none
3079,Food Rice,"salt, oil",602,none
3080,Food Rice,"salt, oil",324,none
3081,Food Rice,"salt, oil",475,none
3082,Food Rice,"salt, oil",394,none
3083,Food Rice,"salt, oil",362,none
3084,Food Rice,"salt, oil",357,none
3085,Food Rice,"salt, oil",569,none
3086,Food Rice,"salt, oil",722,none
3087,Food Rice,"salt, oil",266,none
3088,Food Rice,"salt, oil",401,none
3089,Food Rice,"salt, oil",412,none
3090,Food Rice,"salt, oil",241,none
3091,Food Rice,"salt, oil",459,none
3092,Food Rice,"salt, oil",339,none
3093,Food Rice,"salt, oil",357,none
3094,Food Rice,"salt, oil",334,none
3095,Food Rice,"salt, oil",276,none
3096,Food Rice,"salt, oil",774,none
3097,Food Rice,"salt, oil",479,none
3098,Food Rice,"salt, oil",721,none
3099,Food Rice,"salt, oil",684,none
3100,Food Rice,"salt, oil",615,none
3101,Food Rice,"salt, oil",419,none
3102,Food Rice,"salt, oil",682,none
3103,Food Rice,"salt, oil",709,none
3104,Food Rice,"salt, oil",329,none
3105,Food Rice,"salt, oil",762,none
3106,Food Rice,"salt, oil",401,none
3107,Food Rice,"salt, oil",548,none
3108,Food Rice,"salt, oil",252,none
3109,Food Rice,"salt, oil",623,none
3110,Food Rice,"salt, oil",326,none
3111,Food Rice,"salt, oil",273,none
3112,Food Rice,"salt, oil",294,none
3113,Food Rice,"salt, oil",776,none
3114,Food Rice,"salt, oil",459,none
3115,Food Rice,"salt, oil",218,none
3116,Food Rice,"salt, oil",605,none
3117,Food Rice,"salt, oil",242,none
3118,Food Rice,"salt, oil",232,none
3119,Food Rice,"salt, oil",651,none
3120,Food Rice,"salt, oil",563,none
3121,Food Rice,"salt, oil",200,none
3122,Food Rice,"salt, oil",532,none
3123,Food Rice,"salt, oil",324,none
3124,Food Rice,"salt, oil",388,none
3125,Food Rice,"salt, oil",648,none
3126,Food Rice,"salt, oil",289,none
3127,Food Rice,"salt, oil",743,none
3128,Food Rice,"salt, oil",640,none
3129,Food Rice,"salt, oil",541,none
3130,Food Rice,"salt, oil",540,none
3131,Food Rice,"salt, oil",294,none
3132,Food Rice,"salt, oil",659,none
3133,Food Rice,"salt, oil",779,none
3134,Food Rice,"salt, oil",615,none
3135,Food Rice,"salt, oil",350,none
3136,Food Rice,"salt, oil",364,none
3137,Food Rice,"salt, oil",508,none
3138,Food Rice,"salt, oil",391,none
3139,Food Rice,"salt, oil",796,none
3140,Food Rice,"salt, oil",323,none
3141,Food Rice,"salt, oil",712,none
3142,Food Rice,"salt, oil",257,none
3143,Food Rice,"salt, oil",381,none
3144,Food Rice,"salt, oil",666,none
3145,Food Rice,"salt, oil",676,none
3146,Food Rice,"salt, oil",741,none
3147,Food Rice,"salt, oil",541,none
3148,Food Rice,"salt, oil",791,none
3149,Food Rice,"salt, oil",332,none
3150,Food Rice,"salt, oil",527,none
3151,Food Rice,"salt, oil",565,none
3152,Food Rice,"salt, oil",614,none
3153,Food Rice,"salt, oil",666,none
3154,Food Rice,"salt, oil",209,none
3155,Food Rice,"salt, oil",286,none
3156,Food Rice,"salt, oil",392,none
3157,Food Rice,"salt, oil",759,none
3158,Food Rice,"salt, oil",641,none
3159,Food Rice,"salt, oil",558,none
3160,Food Rice,"salt, oil",659,none
3161,Food Rice,"salt, oil",534,none
3162,Food Rice,"salt, oil",558,none
3163,Food Rice,"salt, oil",603,none
3164,Food Rice,"salt, oil",602,none
3165,Food Rice,"salt, oil",705,none
3166,Food Rice,"salt, oil",428,none
3167,Food Rice,"salt, oil",466,none
3168,Food Rice,"salt, oil",549,none
3169,Food Rice,"salt, oil",723,none
3170,Food Rice,"salt, oil",340,none
3171,Food Rice,"salt, oil",454,none
3172,Food Rice,"salt, oil",749,none
3173,Food Rice,"salt, oil",445,none
3174,Food Rice,"salt, oil",720,none
3175,Food Rice,"salt, oil",345,none
3176,Food Rice,"salt, oil",640,none
3177,Food Rice,"salt, oil",480,none
3178,Food Rice,"salt, oil",390,none
3179,Food Rice,"salt, oil",274,none
3180,Food Rice,"salt, oil",440,none
3181,Food Rice,"salt, oil",544,none
3182,Food Rice,"salt, oil",615,none
3183,Food Rice,"salt, oil",297,none
3184,Food Rice,"salt, oil",314,none
3185,Food Rice,"salt, oil",758,none
3186,Food Rice,"salt, oil",643,none
3187,Food Rice,"salt, oil",529,none
3188,Food Rice,"salt, oil",682,none
3189,Food Rice,"salt, oil",286,none
3190,Food Rice,"salt, oil",511,none
3191,Food Rice,"salt, oil",714,none
3192,Food Rice,"salt, oil",378,none
3193,Food Rice,"salt, oil",639,none
3194,Food Rice,"salt, oil",460,none
3195,Food Rice,"salt, oil",227,none
3196,Food Rice,"salt, oil",502,none
3197,Food Rice,"salt, oil",582,none
3198,Food Rice,"salt, oil",331,none
3199,Food Rice,"salt, oil",709,none
3200,Food Rice,"salt, oil",727,none
3201,Food Rice,"salt, oil",569,none
3202,Food Rice,"salt, oil",273,none
3203,Food Rice,"salt, oil",286,none
3204,Food Rice,"salt, oil",595,none
3205,Food Rice,"salt, oil",712,none
3206,Food Rice,"salt, oil",576,none
3207,Food Rice,"salt, oil",464,none
3208,Food Rice,"salt, oil",266,none
3209,Food Rice,"salt, oil",787,none
3210,Food Rice,"salt, oil",221,none
3211,Food Rice,"salt, oil",309,none
3212,Food Rice,"salt, oil",251,none
3213,Food Rice,"salt, oil",610,none
3214,Food Rice,"salt, oil",540,none
3215,Food Rice,"salt, oil",460,none
3216,Food Rice,"salt, oil",245,none
3217,Food Rice,"salt, oil",439,none
3218,Food Rice,"salt, oil",348,none
3219,Food Rice,"salt, oil",240,none
3220,Food Rice,"salt, oil",683,none
3221,Food Rice,"salt, oil",307,none
3222,Food Rice,"salt, oil",271,none
3223,Food Rice,"salt, oil",631,none
3224,Food Rice,"salt, oil",571,none
3225,Food Rice,"salt, oil",299,none
3226,Food Rice,"salt, oil",612,none
3227,Food Rice,"salt, oil",659,none
3228,Food Rice,"salt, oil",289,none
3229,Food Rice,"salt, oil",743,none
3230,Food Rice,"salt, oil",206,none
3231,Food Rice,"salt, oil",735,none
3232,Food Rice,"salt, oil",677,none
3233,Food Rice,"salt, oil",699,none
3234,Food Rice,"salt, oil",772,none
3235,Food Rice,"salt, oil",212,none
3236,Food Rice,"salt, oil",220,none
3237,Food Rice,"salt, oil",348,none
3238,Food Rice,"salt, oil",744,none
3239,Food Rice,"salt, oil",713,none
3240,Food Rice,"salt, oil",625,none
3241,Food Rice,"salt, oil",301,none
3242,Food Rice,"salt, oil",646,none
3243,Food Rice,"salt, oil",354,none
3244,Food Rice,"salt, oil",287,none
3245,Food Rice,"salt, oil",704,none
3246,Food Rice,"salt, oil",232,none
3247,Food Rice,"salt, oil",470,none
3248,Food Rice,"salt, oil",567,none
3249,Food Rice,"salt, oil",699,none
3250,Food Rice,"salt, oil",629,none
3251,Food Rice,"salt, oil",399,none
3252,Food Rice,"salt, oil",329,none
3253,Food Rice,"salt, oil",215,none
3254,Food Rice,"salt, oil",758,none
3255,Food Rice,"salt, oil",232,none
3256,Food Rice,"salt, oil",734,none
3257,Food Rice,"salt, oil",561,none
3258,Food Rice,"salt, oil",239,none
3259,Food Rice,"salt, oil",747,none
3260,Food Rice,"salt, oil",243,none
3261,Food Rice,"salt, oil",368,none
3262,Food Rice,"salt, oil",795,none
3263,Food Rice,"salt, oil",580,none
3264,Food Rice,"salt, oil",775,none
3265,Food Rice,"salt, oil",529,none
3266,Food Seafood,"salt, oil",328,none
3267,Food Seafood,"salt, oil",563,none
3268,Food Seafood,"salt, oil",556,none
3269,Food Seafood,"salt, oil",203,none
3270,Food Seafood,"salt, oil",789,none
3271,Food Seafood,"salt, oil",299,none
3272,Food Seafood,"salt, oil",246,none
3273,Food Seafood,"salt, oil",628,none
3274,Food Seafood,"salt, oil",526,none
3275,Food Seafood,"salt, oil",526,none
3276,Food Seafood,"salt, oil",773,none
3277,Food Seafood,"salt, oil",380,none
3278,Food Seafood,"salt, oil",520,none
3279,Food Seafood,"salt, oil",635,none
3280,Food Seafood,"salt, oil",472,none
3281,Food Seafood,"salt, oil",637,none
3282,Food Seafood,"salt, oil",756,none
3283,Food Seafood,"salt, oil",460,none
3284,Food Seafood,"salt, oil",386,none
3285,Food Seafood,"salt, oil",712,none
3286,Food Seafood,"salt, oil",256,none
3287,Food Seafood,"salt, oil",316,none
3288,Food Seafood,"salt, oil",600,none
3289,Food Seafood,"salt, oil",516,none
3290,Food Seafood,"salt, oil",630,none
3291,Food Seafood,"salt, oil",327,none
3292,Food Seafood,"salt, oil",705,none
3293,Food Seafood,"salt, oil",446,none
3294,Food Seafood,"salt, oil",764,none
3295,Food Seafood,"salt, oil",412,none
3296,Food Seafood,"salt, oil",228,none
3297,Food Seafood,"salt, oil",420,none
3298,Food Seafood,"salt, oil",424,none
3299,Food Seafood,"salt, oil",620,none
3300,Food Seafood,"salt, oil",732,none
3301,Food Seafood,"salt, oil",388,none
3302,Food Seafood,"salt, oil",423,none
3303,Food Seafood,"salt, oil",796,none
3304,Food Seafood,"salt, oil",711,none
3305,Food Seafood,"salt, oil",300,none
3306,Food Seafood,"salt, oil",436,none
3307,Food Seafood,"salt, oil",208,none
3308,Food Seafood,"salt, oil",682,none
3309,Food Seafood,"salt, oil",380,none
3310,Food Seafood,"salt, oil",705,none
3311,Food Seafood,"salt, oil",274,none
3312,Food Seafood,"salt, oil",315,none
3313,Food Seafood,"salt, oil",329,none
3314,Food Seafood,"salt, oil",260,none
3315,Food Seafood,"salt, oil",283,none
3316,Food Seafood,"salt, oil",409,none
3317,Food Seafood,"salt, oil",517,none
3318,Food Seafood,"salt, oil",733,none
3319,Food Seafood,"salt, oil",252,none
3320,Food Seafood,"salt, oil",512,none
3321,Food Seafood,"salt, oil",408,none
3322,Food Seafood,"salt, oil",214,none
3323,Food Seafood,"salt, oil",354,none
3324,Food Seafood,"salt, oil",431,none
3325,Food Seafood,"salt, oil",301,none
3326,Food Seafood,"salt, oil",457,none
3327,Food Seafood,"salt, oil",757,none
3328,Food Seafood,"salt, oil",238,none
3329,Food Seafood,"salt, oil",498,none
3330,Food Seafood,"salt, oil",585,none
3331,Food Seafood,"salt, oil",402,none
3332,Food Seafood,"salt, oil",230,none
3333,Food Seafood,"salt, oil",513,none
3334,Food Seafood,"salt, oil",736,none
3335,Food Seafood,"salt, oil",410,none
3336,Food Seafood,"salt, oil",397,none
3337,Food Seafood,"salt, oil",636,none
3338,Food Seafood,"salt, oil",546,none
3339,Food Seafood,"salt, oil",784,none
3340,Food Seafood,"salt, oil",444,none
3341,Food Seafood,"salt, oil",659,none
3342,Food Seafood,"salt, oil",235,none
3343,Food Seafood,"salt, oil",510,none
3344,Food Seafood,"salt, oil",792,none
3345,Food Seafood,"salt, oil",250,none
3346,Food Seafood,"salt, oil",344,none
3347,Food Seafood,"salt, oil",443,none
3348,Food Seafood,"salt, oil",710,none
3349,Food Seafood,"salt, oil",687,none
3350,Food Seafood,"salt, oil",739,none
3351,Food Seafood,"salt, oil",608,none
3352,Food Seafood,"salt, oil",593,none
3353,Food Seafood,"salt, oil",300,none
3354,Food Seafood,"salt, oil",240,none
3355,Food Seafood,"salt, oil",564,none
3356,Food Seafood,"salt, oil",709,none
3357,Food Seafood,"salt, oil",604,none
3358,Food Seafood,"salt, oil",616,none
3359,Food Seafood,"salt, oil",799,none
3360,Food Seafood,"salt, oil",271,none
3361,Food Seafood,"salt, oil",262,none
3362,Food Seafood,"salt, oil",396,none
3363,Food Seafood,"salt, oil",722,none
3364,Food Seafood,"salt, oil",312,none
3365,Food Seafood,"salt, oil",741,none
3366,Food Seafood,"salt, oil",334,none
3367,Food Seafood,"salt, oil",547,none
3368,Food Seafood,"salt, oil",335,none
3369,Food Seafood,"salt, oil",582,none
3370,Food Seafood,"salt, oil",696,none
3371,Food Seafood,"salt, oil",242,none
3372,Food Seafood,"salt, oil",306,none
3373,Food Seafood,"salt, oil",575,none
3374,Food Seafood,"salt, oil",611,none
3375,Food Seafood,"salt, oil",381,none
3376,Food Seafood,"salt, oil",779,none
3377,Food Seafood,"salt, oil",718,none
3378,Food Seafood,"salt, oil",293,none
3379,Food Seafood,"salt, oil",494,none
3380,Food Seafood,"salt, oil",233,none
3381,Food Seafood,"salt, oil",330,none
3382,Food Seafood,"salt, oil",617,none
3383,Food Seafood,"salt, oil",528,none
3384,Food Seafood,"salt, oil",607,none
3385,Food Seafood,"salt, oil",407,none
3386,Food Seafood,"salt, oil",390,none
3387,Food Seafood,"salt, oil",584,none
3388,Food Seafood,"salt, oil",318,none
3389,Food Seafood,"salt, oil",524,none
3390,Food Seafood,"salt, oil",428,none
3391,Food Seafood,"salt, oil",282,none
3392,Food Seafood,"salt, oil",696,none
3393,Food Seafood,"salt, oil",550,none
3394,Food Seafood,"salt, oil",297,none
3395,Food Seafood,"salt, oil",247,none
3396,Food Seafood,"salt, oil",364,none
3397,Food Seafood,"salt, oil",306,none
3398,Food Seafood,"salt, oil",635,none
3399,Food Seafood,"salt, oil",596,none
3400,Food Seafood,"salt, oil",624,none
3401,Food Seafood,"salt, oil",260,none
3402,Food Seafood,"salt, oil",708,none
3403,Food Seafood,"salt, oil",711,none
3404,Food Seafood,"salt, oil",317,none
3405,Food Seafood,"salt, oil",683,none
3406,Food Seafood,"salt, oil",533,none
3407,Food Seafood,"salt, oil",534,none
3408,Food Seafood,"salt, oil",602,none
3409,Food Seafood,"salt, oil",575,none
3410,Food Seafood,"salt, oil",299,none
3411,Food Seafood,"salt, oil",459,none
3412,Food Seafood,"salt, oil",735,none
3413,Food Seafood,"salt, oil",337,none
3414,Food Seafood,"salt, oil",773,none
3415,Food Seafood,"salt, oil",319,none
3416,Food Seafood,"salt, oil",259,none
3417,Food Seafood,"salt, oil",544,none
3418,Food Seafood,"salt, oil",292,none
3419,Food Seafood,"salt, oil",698,none
3420,Food Seafood,"salt, oil",345,none
3421,Food Seafood,"salt, oil",599,none
3422,Food Seafood,"salt, oil",637,none
3423,Food Seafood,"salt, oil",304,none
3424,Food Seafood,"salt, oil",373,none
3425,Food Seafood,"salt, oil",438,none
3426,Food Seafood,"salt, oil",463,none
3427,Food Seafood,"salt, oil",604,none
3428,Food Seafood,"salt, oil",345,none
3429,Food Seafood,"salt, oil",762,none
3430,Food Seafood,"salt, oil",405,none
3431,Food Seafood,"salt, oil",691,none
3432,Food Seafood,"salt, oil",664,none
3433,Food Seafood,"salt, oil",310,none
3434,Food Seafood,"salt, oil",490,none
3435,Food Seafood,"salt, oil",278,none
3436,Food Seafood,"salt, oil",800,none
3437,Food Seafood,"salt, oil",244,none
3438,Food Seafood,"salt, oil",745,none
3439,Food Seafood,"salt, oil",756,none
3440,Food Seafood,"salt, oil",705,none
3441,Food Seafood,"salt, oil",567,none
3442,Food Seafood,"salt, oil",583,none
3443,Food Seafood,"salt, oil",680,none
3444,Food Seafood,"salt, oil",276,none
3445,Food Seafood,"salt, oil",242,none
3446,Food Seafood,"salt, oil",384,none
3447,Food Seafood,"salt, oil",647,none
3448,Food Seafood,"salt, oil",496,none
3449,Food Seafood,"salt, oil",751,none
3450,Food Seafood,"salt, oil",246,none
3451,Food Seafood,"salt, oil",305,none
3452,Food Seafood,"salt, oil",574,none
3453,Food Seafood,"salt, oil",257,none
3454,Food Seafood,"salt, oil",692,none
3455,Food Seafood,"salt, oil",464,none
3456,Food Seafood,"salt, oil",256,none
3457,Food Seafood,"salt, oil",727,none
3458,Food Seafood,"salt, oil",369,none
3459,Food Seafood,"salt, oil",701,none
3460,Food Seafood,"salt, oil",235,none
3461,Food Seafood,"salt, oil",217,none
3462,Food Seafood,"salt, oil",480,none
3463,Food Seafood,"salt, oil",275,none
3464,Food Seafood,"salt, oil",487,none
3465,Food Seafood,"salt, oil",775,none
3466,Food Seafood,"salt, oil",558,none
3467,Food Seafood,"salt, oil",352,none
3468,Food Seafood,"salt, oil",691,none
3469,Food Seafood,"salt, oil",506,none
3470,Food Seafood,"salt, oil",332,none
3471,Food Seafood,"salt, oil",397,none
3472,Food Seafood,"salt, oil",438,none
3473,Food Seafood,"salt, oil",650,none
3474,Food Seafood,"salt, oil",295,none
3475,Food Seafood,"salt, oil",303,none
3476,Food Seafood,"salt, oil",213,none
3477,Food Seafood,"salt, oil",395,none
3478,Food Seafood,"salt, oil",304,none
3479,Food Seafood,"salt, oil",682,none
3480,Food Seafood,"salt, oil",496,none
3481,Food Seafood,"salt, oil",625,none
3482,Food Seafood,"salt, oil",671,none
3483,Food Seafood,"salt, oil",773,none
3484,Food Seafood,"salt, oil",554,none
3485,Food Seafood,"salt, oil",256,none
3486,Food Seafood,"salt, oil",533,none
3487,Food Seafood,"salt, oil",364,none
3488,Food Seafood,"salt, oil",725,none
3489,Food Seafood,"salt, oil",485,none
3490,Food Seafood,"salt, oil",772,none
3491,Food Seafood,"salt, oil",775,none
3492,Food Seafood,"salt, oil",514,none
3493,Food Seafood,"salt, oil",778,none
3494,Food Seafood,"salt, oil",427,none
3495,Food Seafood,"salt, oil",300,none
3496,Food Seafood,"salt, oil",316,none
3497,Food Seafood,"salt, oil",751,none
3498,Food Seafood,"salt, oil",271,none
3499,Food Seafood,"salt, oil",368,none
3500,Food Seafood,"salt, oil",793,none
3501,Food Seafood,"salt, oil",421,none
3502,Food Seafood,"salt, oil",481,none
3503,Food Seafood,"salt, oil",545,none
3504,Food Seafood,"salt, oil",559,none
3505,Food Seafood,"salt, oil",793,none
3506,Food Seafood,"salt, oil",490,none
3507,Food Seafood,"salt, oil",419,none
3508,Food Seafood,"salt, oil",453,none
3509,Food Seafood,"salt, oil",517,none
3510,Food Seafood,"salt, oil",318,none
3511,Food Seafood,"salt, oil",743,none
3512,Food Seafood,"salt, oil",441,none
3513,Food Seafood,"salt, oil",784,none
3514,Food Seafood,"salt, oil",370,none
3515,Food Seafood,"salt, oil",281,none
3516,Food Seafood,"salt, oil",348,none
3517,Food Seafood,"salt, oil",560,none
3518,Food Seafood,"salt, oil",673,none
3519,Food Seafood,"salt, oil",398,none
3520,Food Seafood,"salt, oil",560,none
3521,Food Seafood,"salt, oil",336,none
3522,Food Seafood,"salt, oil",318,none
3523,Food Seafood,"salt, oil",289,none
3524,Food Seafood,"salt, oil",706,none
3525,Food Seafood,"salt, oil",276,none
3526,Food Seafood,"salt, oil",772,none
3527,Food Seafood,"salt, oil",492,none
3528,Food Seafood,"salt, oil",796,none
3529,Food Seafood,"salt, oil",363,none
3530,Food Seafood,"salt, oil",524,none
3531,Food Seafood,"salt, oil",774,none
3532,Food Seafood,"salt, oil",651,none
3533,Food Seafood,"salt, oil",744,none
3534,Food Seafood,"salt, oil",373,none
3535,Food Seafood,"salt, oil",691,none
3536,Food Seafood,"salt, oil",263,none
3537,Food Seafood,"salt, oil",592,none
3538,Food Seafood,"salt, oil",447,none
3539,Food Seafood,"salt, oil",576,none
3540,Food Seafood,"salt, oil",402,none
3541,Food Seafood,"salt, oil",680,none
3542,Food Seafood,"salt, oil",702,none
3543,Food Seafood,"salt, oil",554,none
3544,Food Seafood,"salt, oil",476,none
3545,Food Seafood,"salt, oil",628,none
3546,Food Seafood,"salt, oil",337,none
3547,Food Seafood,"salt, oil",787,none
3548,Food Seafood,"salt, oil",586,none
3549,Food Seafood,"salt, oil",492,none
3550,Food Seafood,"salt, oil",508,none
3551,Food Seafood,"salt, oil",632,none
3552,Food Seafood,"salt, oil",485,none
3553,Food Seafood,"salt, oil",491,none
3554,Food Seafood,"salt, oil",640,none
3555,Food Seafood,"salt, oil",541,none
3556,Food Seafood,"salt, oil",441,none
3557,Food Seafood,"salt, oil",548,none
3558,Food Seafood,"salt, oil",627,none
3559,Food Seafood,"salt, oil",418,none
3560,Food Seafood,"salt, oil",617,none
3561,Food Seafood,"salt, oil",314,none
3562,Food Seafood,"salt, oil",648,none
3563,Food Seafood,"salt, oil",651,none
3564,Food Seafood,"salt, oil",298,none
3565,Food Seafood,"salt, oil",532,none
3566,Food Seafood,"salt, oil",449,none
3567,Food Soup,"salt, oil",677,none
3568,Food Soup,"salt, oil",687,none
3569,Food Soup,"salt, oil",783,none
3570,Food Soup,"salt, oil",443,none
3571,Food Soup,"salt, oil",557,none
3572,Food Soup,"salt, oil",351,none
3573,Food Soup,"salt, oil",598,none
3574,Food Soup,"salt, oil",575,none
3575,Food Soup,"salt, oil",662,none
3576,Food Soup,"salt, oil",367,none
3577,Food Soup,"salt, oil",391,none
3578,Food Soup,"salt, oil",714,none
3579,Food Soup,"salt, oil",462,none
3580,Food Soup,"salt, oil",793,none
3581,Food Soup,"salt, oil",330,none
3582,Food Soup,"salt, oil",523,none
3583,Food Soup,"salt, oil",698,none
3584,Food Soup,"salt, oil",336,none
3585,Food Soup,"salt, oil",478,none
3586,Food Soup,"salt, oil",260,none
3587,Food Soup,"salt, oil",630,none
3588,Food Soup,"salt, oil",229,none
3589,Food Soup,"salt, oil",345,none
3590,Food Soup,"salt, oil",261,none
3591,Food Soup,"salt, oil",456,none
3592,Food Soup,"salt, oil",339,none
3593,Food Soup,"salt, oil",739,none
3594,Food Soup,"salt, oil",441,none
3595,Food Soup,"salt, oil",706,none
3596,Food Soup,"salt, oil",749,none
3597,Food Soup,"salt, oil",207,none
3598,Food Soup,"salt, oil",312,none
3599,Food Soup,"salt, oil",623,none
3600,Food Soup,"salt, oil",644,none
3601,Food Soup,"salt, oil",627,none
3602,Food Soup,"salt, oil",726,none
3603,Food Soup,"salt, oil",250,none
3604,Food Soup,"salt, oil",325,none
3605,Food Soup,"salt, oil",666,none
3606,Food Soup,"salt, oil",469,none
3607,Food Soup,"salt, oil",720,none
3608,Food Soup,"salt, oil",409,none
3609,Food Soup,"salt, oil",599,none
3610,Food Soup,"salt, oil",785,none
3611,Food Soup,"salt, oil",646,none
3612,Food Soup,"salt, oil",684,none
3613,Food Soup,"salt, oil",462,none
3614,Food Soup,"salt, oil",289,none
3615,Food Soup,"salt, oil",765,none
3616,Food Soup,"salt, oil",674,none
3617,Food Soup,"salt, oil",461,none
3618,Food Soup,"salt, oil",212,none
3619,Food Soup,"salt, oil",669,none
3620,Food Soup,"salt, oil",383,none
3621,Food Soup,"salt, oil",489,none
3622,Food Soup,"salt, oil",431,none
3623,Food Soup,"salt, oil",650,none
3624,Food Soup,"salt, oil",607,none
3625,Food Soup,"salt, oil",598,none
3626,Food Soup,"salt, oil",415,none
3627,Food Soup,"salt, oil",700,none
3628,Food Soup,"salt, oil",733,none
3629,Food Soup,"salt, oil",209,none
3630,Food Soup,"salt, oil",247,none
3631,Food Soup,"salt, oil",501,none
3632,Food Soup,"salt, oil",561,none
3633,Food Soup,"salt, oil",669,none
3634,Food Soup,"salt, oil",562,none
3635,Food Soup,"salt, oil",625,none
3636,Food Soup,"salt, oil",581,none
3637,Food Soup,"salt, oil",359,none
3638,Food Soup,"salt, oil",491,none
